Date,Adj Close
2019/1/2,1539.130005
2019/1/3,1500.280029
2019/1/4,1575.390015
2019/1/7,1629.51001
2019/1/8,1656.579956
2019/1/9,1659.420044
2019/1/10,1656.219971
2019/1/11,1640.560059
2019/1/14,1617.209961
2019/1/15,1674.560059
2019/1/16,1683.780029
2019/1/17,1693.219971
2019/1/18,1696.199951
2019/1/22,1632.170044
2019/1/23,1640.02002
2019/1/24,1654.930054
2019/1/25,1670.569946
2019/1/28,1637.890015
2019/1/29,1593.880005
2019/1/30,1670.430054
2019/1/31,1718.72998
2019/2/1,1626.22998
2019/2/4,1633.310059
2019/2/5,1658.810059
2019/2/6,1640.26001
2019/2/7,1614.369995
2019/2/8,1588.219971
2019/2/11,1591
2019/2/12,1638.01001
2019/2/13,1640
2019/2/14,1622.650024
2019/2/15,1607.949951
2019/2/19,1627.579956
2019/2/20,1622.099976
2019/2/21,1619.439941
2019/2/22,1631.560059
2019/2/25,1633
2019/2/26,1636.400024
2019/2/27,1641.089966
2019/2/28,1639.829956
2019/3/1,1671.72998
2019/3/4,1696.170044
2019/3/5,1692.430054
2019/3/6,1668.949951
2019/3/7,1625.949951
2019/3/8,1620.800049
2019/3/11,1670.619995
2019/3/12,1673.099976
2019/3/13,1690.810059
2019/3/14,1686.219971
2019/3/15,1712.359985
2019/3/18,1742.150024
2019/3/19,1761.849976
2019/3/20,1797.27002
2019/3/21,1819.26001
2019/3/22,1764.77002
2019/3/25,1774.26001
2019/3/26,1783.76001
2019/3/27,1765.699951
2019/3/28,1773.420044
2019/3/29,1780.75
2019/4/1,1814.189941
2019/4/2,1813.97998
2019/4/3,1820.699951
2019/4/4,1818.859985
2019/4/5,1837.280029
2019/4/8,1849.859985
2019/4/9,1835.839966
2019/4/10,1847.329956
2019/4/11,1844.069946
2019/4/12,1843.060059
2019/4/15,1844.869995
2019/4/16,1863.040039
2019/4/17,1864.819946
2019/4/18,1861.689941
2019/4/22,1887.310059
2019/4/23,1923.77002
2019/4/24,1901.75
2019/4/25,1902.25
2019/4/26,1950.630005
2019/4/29,1938.430054
2019/4/30,1926.52002
2019/5/1,1911.52002
2019/5/2,1900.819946
2019/5/3,1962.459961
2019/5/6,1950.550049
2019/5/7,1921
2019/5/8,1917.77002
2019/5/9,1899.869995
2019/5/10,1889.97998
2019/5/13,1822.680054
2019/5/14,1840.119995
2019/5/15,1871.150024
2019/5/16,1907.569946
2019/5/17,1869
2019/5/20,1858.969971
2019/5/21,1857.52002
2019/5/22,1859.680054
2019/5/23,1815.47998
2019/5/24,1823.280029
2019/5/28,1836.430054
2019/5/29,1819.189941
2019/5/30,1816.319946
2019/5/31,1775.069946
2019/6/3,1692.689941
2019/6/4,1729.560059
2019/6/5,1738.5
2019/6/6,1754.359985
2019/6/7,1804.030029
2019/6/10,1860.630005
2019/6/11,1863.699951
2019/6/12,1855.319946
2019/6/13,1870.300049
2019/6/14,1869.670044
2019/6/17,1886.030029
2019/6/18,1901.369995
2019/6/19,1908.790039
2019/6/20,1918.189941
2019/6/21,1911.300049
2019/6/24,1913.900024
2019/6/25,1878.27002
2019/6/26,1897.829956
2019/6/27,1904.280029
2019/6/28,1893.630005
2019/7/1,1922.189941
2019/7/2,1934.310059
2019/7/3,1939
2019/7/5,1942.910034
2019/7/8,1952.319946
2019/7/9,1988.300049
2019/7/10,2017.410034
2019/7/11,2001.069946
2019/7/12,2011
2019/7/15,2020.98999
2019/7/16,2009.900024
2019/7/17,1992.030029
2019/7/18,1977.900024
2019/7/19,1964.52002
2019/7/22,1985.630005
2019/7/23,1994.48999
2019/7/24,2000.810059
2019/7/25,1973.819946
2019/7/26,1943.050049
2019/7/29,1912.449951
2019/7/30,1898.530029
2019/7/31,1866.780029
2019/8/1,1855.319946
2019/8/2,1823.23999
2019/8/5,1765.130005
2019/8/6,1787.829956
2019/8/7,1793.400024
2019/8/8,1832.890015
2019/8/9,1807.579956
2019/8/12,1784.920044
2019/8/13,1824.339966
2019/8/14,1762.959961
2019/8/15,1776.119995
2019/8/16,1792.569946
2019/8/19,1816.119995
2019/8/20,1801.380005
2019/8/21,1823.540039
2019/8/22,1804.660034
2019/8/23,1749.619995
2019/8/26,1768.869995
2019/8/27,1761.829956
2019/8/28,1764.25
2019/8/29,1786.400024
2019/8/30,1776.290039
2019/9/3,1789.839966
2019/9/4,1800.619995
2019/9/5,1840.719971
2019/9/6,1833.51001
